,source,target,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
22478,vSMCs_2,intermediate_CM,Ligand,Receptor,COL4A2,ITGA9_ITGB1,1.7123332
22480,Myofib,Endocardial_Endo,Ligand,Receptor,TNC,ITGA5,1.7122146
22481,Fib_3,Pericyte_2,Ligand,Receptor,LAMC1,ITGA1,1.7121937
22483,healthy_CM,Mast,Ligand,Receptor,COL4A5,CD44,1.7121567
22485,Neuronal,perivascular_fibroblasts,Ligand,Receptor,ALCAM,NRP1,1.7120485
22486,prolif,Fib_0,Ligand,Receptor,FGF13,EGFR,1.7120439
22488,Adipo,Adipo,Ligand,Receptor,PSAP,LRP1,1.7118644
22490,healthy_CM,Fib_3,Ligand,Receptor,COL4A2,ITGAV_ITGB8,1.711737
22491,intermediate_CM,intermediate_CM,Ligand,Receptor,VEGFA,ITGB1,1.7116716
22493,vCM_4,prolif,Ligand,Receptor,ADAM10,NOTCH2,1.7114925
22494,vCM_4,Arterial_Endo,Ligand,Receptor,ADAM9,ITGB1,1.7113564
22495,Mast,NK,Ligand,Receptor,F13A1,ITGA4,1.7112894
22496,Adipo,Fib_3,Ligand,Receptor,SLIT3,ROBO1,1.7112052
22497,Fib_0,damaged_CM,Ligand,Receptor,CCN1,ITGAV,1.7111777
22498,vCM_4,Adipo,Ligand,Receptor,ADAM10,CADM1,1.711046
22499,Fib_0,Venous_Endo,Ligand,Receptor,SLIT2,ROBO4,1.7110333
22500,Fib_SCARA5,Mast,Ligand,Receptor,MAML2,NOTCH2,1.7109678
22501,healthy_CM,Arterial_Endo,Ligand,Receptor,COL4A2,CD93,1.7109618
22503,healthy_CM,healthy_CM,Ligand,Receptor,NID1,ITGB1,1.7108179
22504,healthy_CM,vCM_3,Ligand,Receptor,COL4A2,ITGA11_ITGB1,1.7106988
22506,Lymphatic_Endo,LYVE_FOLR_Macrophages,Ligand,Receptor,APP,LRP1,1.710506
22507,CCL18_Macrophages,Adipo,Ligand,Receptor,THBS1,LRP1,1.7104919
22509,intermediate_CM,Myofib,Ligand,Receptor,COL4A2,ITGA1_ITGB1,1.7104521
22510,vCM_4,vCM_3,Ligand,Receptor,THBS1,LRP5,1.710442
22514,Fib_0,Venous_Endo,Ligand,Receptor,SLIT2,ROBO1,1.7102398
22515,SPP1_Macrophages,vCM_3,Ligand,Receptor,GNAI2,IGF1R,1.7100935
22516,Monocytes,Venous_Endo,Ligand,Receptor,SERPINF1,PLXDC2,1.7100645
22517,Mast,Venous_Endo,Ligand,Receptor,SERPINF1,PLXDC2,1.7100601
22518,Purkinje_fibers,vCM_3,Ligand,Receptor,MAML2,NOTCH2,1.710045
22522,Capillary_Endo,healthy_CM,Ligand,Receptor,VEGFC,VIPR2,1.7099231
22523,CCL18_Macrophages,Lymphatic_Endo,Ligand,Receptor,MAML2,NOTCH4,1.7097884
22524,SPP1_Macrophages,Venous_Endo,Ligand,Receptor,SERPINF1,PLXDC2,1.7097702
22525,vCM_4,vCM_3,Ligand,Receptor,THBS1,PTPRJ,1.7097373
22527,healthy_CM,Fib_SCARA5,Ligand,Receptor,COL4A2,ITGAV_ITGB8,1.7096835
22529,Pericyte_2,Venous_Endo,Ligand,Receptor,SERPINF1,PLXDC2,1.7096229
22530,Myofib,Pericyte_1,Ligand,Receptor,SLIT2,ROBO1,1.7095985
22531,Fib_SCARA5,vCM_3,Ligand,Receptor,CALM1,PDE1A,1.709593
22532,Venous_Endo,damaged_CM,Ligand,Receptor,ADAM10,CADM1,1.7095851
22533,Neuronal,Venous_Endo,Ligand,Receptor,SERPINF1,PLXDC2,1.7095832
22534,LYVE_FOLR_Macrophages,Venous_Endo,Ligand,Receptor,SERPINF1,PLXDC2,1.7094122
22539,Arterial_Endo,Monocytes,Ligand,Receptor,TIMP3,CD44,1.7093375
22540,healthy_CM,SPP1_Macrophages,Ligand,Receptor,COL4A2,CD93,1.7093263
22541,Venous_Endo,vCM_3,Ligand,Receptor,GNAI2,IGF1R,1.7092944
22542,healthy_CM,vCM_3,Ligand,Receptor,COL4A2,GP6,1.7092894
22543,healthy_CM,Adipo,Ligand,Receptor,LAMA4,DAG1,1.7092875
22546,damaged_CM,damaged_CM,Ligand,Receptor,THBS1,PTPRJ,1.709227
22547,vCM_4,damaged_CM,Ligand,Receptor,NID1,ITGB1,1.709209
22549,NK_T,damaged_CM,Ligand,Receptor,ADAM10,CADM1,1.709166
22551,intermediate_CM,healthy_CM,Ligand,Receptor,COL4A2,ITGA2_ITGB1,1.7091482
22552,Endocardial_Endo,damaged_CM,Ligand,Receptor,ADAM10,CADM1,1.7091204
22553,healthy_CM,Fib_3,Ligand,Receptor,FSTL1,DIP2A,1.7091122
22554,Fib_3,LYVE_PLTP_Macrophages,Ligand,Receptor,VEGFB,NRP1,1.7091115
22555,Myofib,healthy_CM,Ligand,Receptor,RGMA,BMPR2,1.7090776
22557,CCL18_Macrophages,Pericyte_2,Ligand,Receptor,MAML2,NOTCH1,1.7090327
22558,Fib_SCARA5,LYVE_PLTP_Macrophages,Ligand,Receptor,LAMC1,CD44,1.7089646
22559,Fib_SCARA5,Pericyte_1,Ligand,Receptor,VEGFB,NRP1,1.7088556
22560,Lymphatic_Endo,vSMCs_1,Ligand,Receptor,TFPI,LRP1,1.7088481
22562,Neuronal,vCM_3,Ligand,Receptor,CALM1,PDE1A,1.7087688
22564,healthy_CM,Venous_Endo,Ligand,Receptor,SERPINF1,PLXDC2,1.7086413
22565,healthy_CM,Myofib,Ligand,Receptor,LAMA4,ITGAV_ITGB8,1.7085259
22566,vCM_4,vCM_3,Ligand,Receptor,FGF1,NRP1,1.7085214
22568,Fib_SCARA5,NK_T,Ligand,Receptor,VCAN,ITGB1,1.7084714
22569,Fib_0,vCM_3,Ligand,Receptor,COL4A1,ITGA9_ITGB1,1.7084453
22570,Fib_SCARA5,Arterial_Endo,Ligand,Receptor,VCAN,EGFR,1.7084355
22571,healthy_CM,intermediate_CM,Ligand,Receptor,NID1,ITGB1,1.7083552
22572,Fib_SCARA5,Venous_Endo,Ligand,Receptor,TNC,PTPRB,1.7083049
22573,Fib_0,LYVE_FOLR_Macrophages,Ligand,Receptor,LAMB1,CD44,1.7082915
22574,vCM_4,SPP1_Macrophages,Ligand,Receptor,ADAM9,ITGB1,1.7082484
22575,prolif,Pericyte_1,Ligand,Receptor,VEGFB,NRP1,1.7082318
22576,vCM_3,prolif,Ligand,Receptor,COL4A2,CD44,1.7082245
22577,intermediate_CM,vCM_4,Ligand,Receptor,LAMA4,DAG1,1.7082051
22578,Adipo,prolif,Ligand,Receptor,FGF2,NRP1,1.7081283
22580,Purkinje_fibers,Pericyte_2,Ligand,Receptor,ALCAM,NRP1,1.7080213
22581,intermediate_CM,CCL18_Macrophages,Ligand,Receptor,HMGB1,TLR2,1.7079775
22582,Arterial_Endo,Pericyte_1,Ligand,Receptor,FGF2,NRP1,1.7079754
22583,Fib_0,damaged_CM,Ligand,Receptor,LAMA4,ITGA9_ITGB1,1.7079529
22584,Purkinje_fibers,NK_T,Ligand,Receptor,MAML2,NOTCH2,1.7079309
22586,healthy_CM,Endocardial_Endo,Ligand,Receptor,LAMA4,ITGA6_ITGB4,1.7078369
22588,healthy_CM,Lymphatic_Endo,Ligand,Receptor,COL4A2,CD93,1.707746
22589,vSMCs_1,Venous_Endo,Ligand,Receptor,SERPINF1,PLXDC2,1.7077445
22590,Monocytes,NK,Ligand,Receptor,F13A1,ITGA9,1.7076237
22591,healthy_CM,Purkinje_fibers,Ligand,Receptor,LAMA4,ITGA6_ITGB1,1.7076195
22592,Pericyte_2,damaged_CM,Ligand,Receptor,COL1A2,ITGA9_ITGB1,1.7076027
22593,Fib_0,healthy_CM,Ligand,Receptor,NID1,ITGB1,1.7075622
22595,intermediate_CM,Arterial_Endo,Ligand,Receptor,COL4A2,ITGB5,1.7074598
22596,NK,Venous_Endo,Ligand,Receptor,SERPINF1,PLXDC2,1.7074205
22598,vCM_4,Venous_Endo,Ligand,Receptor,ADAM9,ITGAV,1.7073672
22601,Capillary_Endo,vCM_3,Ligand,Receptor,GNAI2,IGF1R,1.7073514
22603,Adipo,damaged_CM,Ligand,Receptor,ANGPTL4,ITGA5_ITGB1,1.7072115
22604,Fib_SCARA5,damaged_CM,Ligand,Receptor,ADAM9,ITGAV,1.707087
22605,Endocardial_Endo,Venous_Endo,Ligand,Receptor,SERPINF1,PLXDC2,1.7070395
22606,Endocardial_Endo,prolif,Ligand,Receptor,VWF,ITGB1,1.7069802
22607,Fib_SCARA5,CD8,Ligand,Receptor,VCAN,ITGB1,1.7069359
22608,Fib_SCARA5,vCM_4,Ligand,Receptor,MFGE8,ITGAV,1.706933
22609,Fib_0,Pericyte_2,Ligand,Receptor,COL4A2,ITGA1_ITGB1,1.7069229
22610,Pericyte_2,LYVE_PLTP_Macrophages,Ligand,Receptor,TIMP3,CD44,1.7068739
22611,intermediate_CM,prolif,Ligand,Receptor,FSTL1,DIP2A,1.7067531
22612,healthy_CM,healthy_CM,Ligand,Receptor,ADAM10,TSPAN12,1.7066895
22614,Fib_0,Pericyte_2,Ligand,Receptor,C3,NRP1,1.7065829
22615,Endocardial_Endo,vCM_3,Ligand,Receptor,CALM2,PDE1A,1.7065485
22616,damaged_CM,vCM_3,Ligand,Receptor,VEGFA,ITGAV,1.7064924
22617,Pericyte_1,damaged_CM,Ligand,Receptor,COL4A1,ITGA9_ITGB1,1.7064428
22618,Purkinje_fibers,vSMCs_1,Ligand,Receptor,MAML2,NOTCH2,1.7064072
22619,intermediate_CM,Pericyte_2,Ligand,Receptor,ADAM10,EPHA3,1.7063911
22621,healthy_CM,NK,Ligand,Receptor,LAMA4,CD44,1.7062523
22622,intermediate_CM,LYVE_FOLR_Macrophages,Ligand,Receptor,HMGB1,TLR2,1.7061945
22625,damaged_CM,Purkinje_fibers,Ligand,Receptor,NPPB,FAP,1.7061063
22626,Adipo,Lymphatic_Endo,Ligand,Receptor,LAMC1,ITGA6_ITGB1,1.7060775
22627,Adipo,Lymphatic_Endo,Ligand,Receptor,LAMC1,ITGA9_ITGB1,1.7060775
22628,intermediate_CM,Venous_Endo,Ligand,Receptor,SERPINF1,PLXDC2,1.70601
22632,damaged_CM,Neuronal,Ligand,Receptor,COL4A1,ITGA1_ITGB1,1.705764
22633,damaged_CM,Neuronal,Ligand,Receptor,COL4A1,ITGA2_ITGB1,1.705764
22634,Adipo,damaged_CM,Ligand,Receptor,CALR,ITGAV,1.7057209
22637,Lymphatic_Endo,Purkinje_fibers,Ligand,Receptor,TFPI,F3,1.7056388
22638,intermediate_CM,Fib_3,Ligand,Receptor,COL4A2,ITGAV_ITGB8,1.7056379
22642,vCM_4,Fib_0,Ligand,Receptor,ADAM9,ITGAV,1.7055688
22645,damaged_CM,damaged_CM,Ligand,Receptor,NPPB,DPP4,1.7055238
22646,intermediate_CM,intermediate_CM,Ligand,Receptor,LAMA4,DAG1,1.7055202
22648,Monocytes,LYVE_FOLR_Macrophages,Ligand,Receptor,F13A1,ITGA4,1.7052908
22650,vSMCs_2,healthy_CM,Ligand,Receptor,RTN4,TNFRSF19,1.7052575
22652,Myofib,damaged_CM,Ligand,Receptor,ADAM9,ITGAV,1.7052274
22653,healthy_CM,Fib_3,Ligand,Receptor,LAMA4,ITGA9_ITGB1,1.7052135
22654,damaged_CM,Venous_Endo,Ligand,Receptor,SERPINF1,PLXDC2,1.7051356
22655,Fib_0,intermediate_CM,Ligand,Receptor,NID1,ITGB1,1.7050996
22656,vSMCs_1,damaged_CM,Ligand,Receptor,ADAM9,ITGAV,1.7050698
22657,Adipo,prolif,Ligand,Receptor,HMGB1,CD163,1.7049861
22658,Myofib,vCM_4,Ligand,Receptor,LAMC1,ITGA3_ITGB1,1.704964
22659,healthy_CM,Myofib,Ligand,Receptor,ADAM10,NOTCH2,1.7048707
22660,intermediate_CM,Arterial_Endo,Ligand,Receptor,COL4A2,CD93,1.7048627
22661,healthy_CM,vSMCs_2,Ligand,Receptor,ADAM10,AXL,1.7048225
22662,NK,damaged_CM,Ligand,Receptor,ADAM10,CADM1,1.7048118
22663,intermediate_CM,vCM_3,Ligand,Receptor,COL4A2,ITGA11_ITGB1,1.7045997
22666,CCL18_Macrophages,Purkinje_fibers,Ligand,Receptor,MAML2,NOTCH3,1.7044246
22667,healthy_CM,Neuronal,Ligand,Receptor,LAMA4,ITGA6_ITGB4,1.7044013
22668,healthy_CM,Neuronal,Ligand,Receptor,LAMA4,ITGA6_ITGB1,1.7044013
22669,Fib_SCARA5,Lymphatic_Endo,Ligand,Receptor,VCAN,ITGB1,1.7043761
22673,Adipo,vCM_4,Ligand,Receptor,LAMC1,ITGA6_ITGB1,1.7039843
22674,Fib_SCARA5,Adipo,Ligand,Receptor,MAML2,NOTCH1,1.7039733
22675,prolif,Venous_Endo,Ligand,Receptor,SERPINF1,PLXDC2,1.703946
22676,Myofib,CCL18_Macrophages,Ligand,Receptor,LAMC1,CD44,1.7039344
22677,perivascular_fibroblasts,damaged_CM,Ligand,Receptor,ADAM9,ITGAV,1.7039098
22678,Myofib,vCM_3,Ligand,Receptor,CALM1,PDE1A,1.7038218
22680,SPP1_Macrophages,Adipo,Ligand,Receptor,MAML2,NOTCH2,1.7037058
22682,Arterial_Endo,damaged_CM,Ligand,Receptor,ADAM15,ITGAV,1.7036574
22683,Arterial_Endo,vCM_3,Ligand,Receptor,GNAI2,IGF1R,1.7036107
22684,intermediate_CM,Fib_SCARA5,Ligand,Receptor,COL4A2,ITGAV_ITGB8,1.7035844
22685,Fib_3,prolif,Ligand,Receptor,C3,NRP1,1.7035658
22686,perivascular_fibroblasts,Pericyte_1,Ligand,Receptor,VEGFB,NRP1,1.7035582
22687,healthy_CM,vSMCs_2,Ligand,Receptor,FSTL1,DIP2A,1.7035111
22688,vCM_4,prolif,Ligand,Receptor,THBS1,CD47,1.7034807
22689,CCL18_Macrophages,damaged_CM,Ligand,Receptor,ADAM10,CADM1,1.703303
22690,vCM_4,perivascular_fibroblasts,Ligand,Receptor,LRIG1,EGFR,1.7032781
22692,LYVE_FOLR_Macrophages,Adipo,Ligand,Receptor,THBS1,LRP1,1.7032481
22693,Lymphatic_Endo,CCL18_Macrophages,Ligand,Receptor,APP,LRP1,1.7032444
22694,Pericyte_2,NK_T,Ligand,Receptor,B2M,CD247,1.7032281
22695,intermediate_CM,SPP1_Macrophages,Ligand,Receptor,COL4A2,CD93,1.7032272
22697,Adipo,Endocardial_Endo,Ligand,Receptor,LAMC1,ITGA6_ITGB1,1.7032111
22698,Adipo,Endocardial_Endo,Ligand,Receptor,LAMC1,ITGA9_ITGB1,1.7032111
22699,intermediate_CM,vCM_3,Ligand,Receptor,COL4A2,GP6,1.7031903
22700,vCM_4,vSMCs_1,Ligand,Receptor,ADAM10,EPHA3,1.7031751
22702,healthy_CM,vSMCs_1,Ligand,Receptor,FSTL1,DIP2A,1.703089
22703,intermediate_CM,Venous_Endo,Ligand,Receptor,FGF7,NRP1,1.7030313
22706,Fib_0,damaged_CM,Ligand,Receptor,LAMA4,ITGA7_ITGB1,1.7029011
22709,damaged_CM,healthy_CM,Ligand,Receptor,GNAS,ADCY9,1.7027519
22710,Monocytes,Pericyte_1,Ligand,Receptor,F13A1,ITGA9,1.7027243
22713,intermediate_CM,vCM_4,Ligand,Receptor,NID1,ITGB1,1.7026939
22714,Fib_SCARA5,Endocardial_Endo,Ligand,Receptor,MAML2,NOTCH4,1.7026564
22715,Adipo,vSMCs_1,Ligand,Receptor,PDGFC,PDGFRB,1.7026467
22716,SPP1_Macrophages,Purkinje_fibers,Ligand,Receptor,MAML2,NOTCH2,1.7025337
22717,intermediate_CM,perivascular_fibroblasts,Ligand,Receptor,CALM2,PDE1A,1.7024913
22718,Adipo,vCM_4,Ligand,Receptor,CD96,PVR,1.702467
22719,Pericyte_1,Venous_Endo,Ligand,Receptor,SERPINF1,PLXDC2,1.7024586
22720,Myofib,Mast,Ligand,Receptor,SLIT2,APP,1.7024034
22721,vCM_4,Monocytes,Ligand,Receptor,ADAM9,ITGB5,1.7023298
22722,CCL18_Macrophages,vCM_4,Ligand,Receptor,ADAM9,ITGAV,1.7023156
22724,CD8,Venous_Endo,Ligand,Receptor,SERPINF1,PLXDC2,1.702292
22725,perivascular_fibroblasts,LYVE_PLTP_Macrophages,Ligand,Receptor,COL4A2,CD44,1.7022467
22727,vCM_4,vCM_4,Ligand,Receptor,ADAM10,IL6R,1.7021472
22728,Capillary_Endo,prolif,Ligand,Receptor,B2M,TFRC,1.7021313
22729,damaged_CM,CCL18_Macrophages,Ligand,Receptor,GAS6,MERTK,1.7020836
22730,LYVE_PLTP_Macrophages,Venous_Endo,Ligand,Receptor,SERPINF1,PLXDC2,1.7020814
22731,vCM_4,NK_T,Ligand,Receptor,ADAM9,ITGB1,1.7020733
22732,healthy_CM,damaged_CM,Ligand,Receptor,LAMA4,ITGA6_ITGB1,1.7020632
22733,Fib_SCARA5,CD4,Ligand,Receptor,LAMC1,CD44,1.7020468
22734,Monocytes,prolif,Ligand,Receptor,VCAN,CD44,1.7020133
22735,Adipo,Purkinje_fibers,Ligand,Receptor,SLIT3,ROBO1,1.7019929
22736,Myofib,Neuronal,Ligand,Receptor,TNC,ITGA2,1.7017477
22738,Fib_3,SPP1_Macrophages,Ligand,Receptor,MAML2,NOTCH2,1.7017123
22739,intermediate_CM,Lymphatic_Endo,Ligand,Receptor,COL4A2,CD93,1.7016469
22740,perivascular_fibroblasts,perivascular_fibroblasts,Ligand,Receptor,FBN1,ITGB1,1.7016144
22741,healthy_CM,LYVE_FOLR_Macrophages,Ligand,Receptor,COL4A2,CD93,1.7015411
22742,Purkinje_fibers,prolif,Ligand,Receptor,MAML2,NOTCH1,1.7015147
22743,Fib_SCARA5,Endocardial_Endo,Ligand,Receptor,VCAN,ITGB1,1.7015097
22744,Fib_0,vCM_3,Ligand,Receptor,CALM1,PDE1A,1.7014698
22745,vCM_4,Venous_Endo,Ligand,Receptor,SERPINF1,PLXDC2,1.701301
22746,Adipo,Adipo,Ligand,Receptor,LAMC1,ITGA1,1.7012702
22747,intermediate_CM,Adipo,Ligand,Receptor,PSAP,LRP1,1.70126
22750,healthy_CM,LYVE_FOLR_Macrophages,Ligand,Receptor,ADAM10,NOTCH2,1.7011306
22751,damaged_CM,Fib_SCARA5,Ligand,Receptor,NPPB,FAP,1.701124
22753,healthy_CM,Lymphatic_Endo,Ligand,Receptor,ADAM10,TSPAN14,1.7010877
22754,Monocytes,LYVE_PLTP_Macrophages,Ligand,Receptor,F13A1,ITGA4,1.7010429
22755,Lymphatic_Endo,vCM_3,Ligand,Receptor,CALM2,PDE1A,1.7009797
22756,damaged_CM,prolif,Ligand,Receptor,COL4A1,CD47,1.7009485
22757,vCM_3,vCM_4,Ligand,Receptor,MFGE8,ITGAV,1.7008212
22759,Purkinje_fibers,NK_T,Ligand,Receptor,LAMC1,CD44,1.700731
22761,vCM_4,CCL18_Macrophages,Ligand,Receptor,ADAM10,TSPAN14,1.7007045
22762,Fib_3,prolif,Ligand,Receptor,COL6A3,CD44,1.7006867
22764,SPP1_Macrophages,damaged_CM,Ligand,Receptor,VEGFA,ITGAV,1.7006103
22768,vCM_4,CD8,Ligand,Receptor,ADAM9,ITGB1,1.7005378
22769,healthy_CM,Venous_Endo,Ligand,Receptor,COL4A2,ITGA2_ITGB1,1.7004085
22771,Adipo,Purkinje_fibers,Ligand,Receptor,FBN1,ITGB1,1.7003238
22772,CD8,intermediate_CM,Ligand,Receptor,ADAM10,CADM1,1.7002747
22773,Arterial_Endo,CCL18_Macrophages,Ligand,Receptor,TIMP3,CD44,1.700104
22774,vCM_4,intermediate_CM,Ligand,Receptor,ADAM10,GPNMB,1.7000587
22775,Pericyte_2,CD4,Ligand,Receptor,TIMP3,CD44,1.699956
22778,Arterial_Endo,SPP1_Macrophages,Ligand,Receptor,VWF,LRP1,1.6998463
22781,healthy_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,COL4A2,CD93,1.6998373
22783,healthy_CM,Neuronal,Ligand,Receptor,ADAM10,CD44,1.6997128
22784,SPP1_Macrophages,Mast,Ligand,Receptor,F13A1,ITGA9,1.6997113
22785,Pericyte_2,Adipo,Ligand,Receptor,HSP90B1,LRP1,1.6996998
22786,vCM_4,Fib_SCARA5,Ligand,Receptor,SLIT3,ROBO1,1.6995759
22787,Monocytes,Pericyte_2,Ligand,Receptor,F13A1,ITGA9,1.699429
22788,perivascular_fibroblasts,Adipo,Ligand,Receptor,THBS1,LRP1,1.6994256
22789,Fib_SCARA5,CD8,Ligand,Receptor,LAMC1,CD44,1.6994215
22790,Fib_SCARA5,vCM_4,Ligand,Receptor,EDIL3,ITGAV,1.69937
22791,Monocytes,vCM_4,Ligand,Receptor,ADAM9,ITGAV,1.6992562
22792,Myofib,damaged_CM,Ligand,Receptor,CXCL12,ITGAV,1.6992171
22794,healthy_CM,vSMCs_2,Ligand,Receptor,LAMA4,ITGA3_ITGB1,1.6991314
22796,damaged_CM,Adipo,Ligand,Receptor,COL4A1,CD44,1.6988342
22798,damaged_CM,damaged_CM,Ligand,Receptor,HSPG2,FGFR1,1.6986699
22799,perivascular_fibroblasts,SPP1_Macrophages,Ligand,Receptor,DCN,TLR2,1.6986649
22800,Fib_3,damaged_CM,Ligand,Receptor,COL4A4,ITGA9_ITGB1,1.6986321
22801,Myofib,vSMCs_1,Ligand,Receptor,TNC,ITGA8_ITGB1,1.698627
22802,Venous_Endo,damaged_CM,Ligand,Receptor,NID1,ITGAV,1.6985734
22803,vSMCs_1,healthy_CM,Ligand,Receptor,NGF,KIDINS220,1.6985459
22804,healthy_CM,Pericyte_1,Ligand,Receptor,COL4A2,ITGB5,1.6984909
22805,LYVE_PLTP_Macrophages,Capillary_Endo,Ligand,Receptor,THBS1,ITGA6,1.698288
22806,damaged_CM,Fib_0,Ligand,Receptor,NPPB,FAP,1.6981832
22809,Fib_0,LYVE_FOLR_Macrophages,Ligand,Receptor,COL4A1,CD44,1.6980975
22812,vCM_4,Lymphatic_Endo,Ligand,Receptor,ADAM9,ITGB1,1.697978
22813,healthy_CM,Pericyte_2,Ligand,Receptor,COL4A2,ITGB5,1.6978952
22815,damaged_CM,intermediate_CM,Ligand,Receptor,CALM2,KCNQ1,1.6978238
22817,healthy_CM,perivascular_fibroblasts,Ligand,Receptor,COL4A2,ITGAV_ITGB8,1.6975976
22821,Pericyte_2,CD8,Ligand,Receptor,TIMP3,CD44,1.6973308
22822,CCL18_Macrophages,vSMCs_2,Ligand,Receptor,MAML2,NOTCH2,1.6973249
22823,Adipo,CCL18_Macrophages,Ligand,Receptor,LAMC1,ITGA9_ITGB1,1.6973128
22825,Fib_0,Pericyte_1,Ligand,Receptor,LAMB1,ITGA1,1.6972262
22826,Pericyte_2,vCM_4,Ligand,Receptor,TIMP3,MET,1.6970161
22830,vCM_4,Lymphatic_Endo,Ligand,Receptor,ADAM9,ITGAV,1.6969275
22831,vCM_4,Endocardial_Endo,Ligand,Receptor,ADAM9,ITGA6,1.6968639
22832,Purkinje_fibers,Lymphatic_Endo,Ligand,Receptor,MAML2,NOTCH4,1.6968538
22834,Pericyte_2,prolif,Ligand,Receptor,HGF,NRP1,1.6968083
22835,LYVE_FOLR_Macrophages,prolif,Ligand,Receptor,ALCAM,NRP1,1.6967593
22836,Purkinje_fibers,vSMCs_2,Ligand,Receptor,SLIT2,APP,1.6967307
22837,Fib_0,Pericyte_2,Ligand,Receptor,COL8A1,ITGA1_ITGB1,1.6967291
22838,Monocytes,Adipo,Ligand,Receptor,APP,LRP1,1.6966668
22839,intermediate_CM,perivascular_fibroblasts,Ligand,Receptor,MFGE8,PDGFRB,1.6965929
22840,Adipo,LYVE_FOLR_Macrophages,Ligand,Receptor,LAMC1,ITGA9_ITGB1,1.6965843
22841,intermediate_CM,Mast,Ligand,Receptor,ADAM10,CD44,1.6965691
22842,Capillary_Endo,LYVE_FOLR_Macrophages,Ligand,Receptor,TIMP3,CD44,1.6965132
22844,Adipo,vCM_4,Ligand,Receptor,NID1,ITGAV,1.6963799
22845,healthy_CM,Pericyte_1,Ligand,Receptor,CALM2,PDE1A,1.6963687
22846,damaged_CM,damaged_CM,Ligand,Receptor,CALR,ITGAV,1.6963227
22847,healthy_CM,vSMCs_1,Ligand,Receptor,CALM2,PDE1A,1.6963158
22849,healthy_CM,Neuronal,Ligand,Receptor,LAMA4,ITGA9_ITGB1,1.6961733
22850,vCM_4,perivascular_fibroblasts,Ligand,Receptor,ADAM10,CD44,1.6961129
22851,Purkinje_fibers,Pericyte_2,Ligand,Receptor,MAML2,NOTCH1,1.696098
22852,Fib_SCARA5,Venous_Endo,Ligand,Receptor,PTN,PTPRB,1.6960733
22853,damaged_CM,Capillary_Endo,Ligand,Receptor,COL4A1,ITGA9_ITGB1,1.6960107
22854,damaged_CM,Capillary_Endo,Ligand,Receptor,COL4A1,ITGA1_ITGB1,1.6960107
22855,Fib_3,perivascular_fibroblasts,Ligand,Receptor,LAMC1,ITGA1,1.6959774
22857,Myofib,damaged_CM,Ligand,Receptor,COL4A4,ITGA9_ITGB1,1.6958989
22858,CD4,healthy_CM,Ligand,Receptor,RTN4,TNFRSF19,1.6958863
22859,vCM_4,vCM_4,Ligand,Receptor,ADAM9,ITGA6,1.6958848
22860,vCM_4,Purkinje_fibers,Ligand,Receptor,THBS1,CD47,1.695867
22861,intermediate_CM,healthy_CM,Ligand,Receptor,NID1,ITGB1,1.6958039
22862,LYVE_FOLR_Macrophages,damaged_CM,Ligand,Receptor,ADAM10,CADM1,1.6957257
22863,damaged_CM,damaged_CM,Ligand,Receptor,FN1,ITGAV_ITGB1,1.6957234
22864,Endocardial_Endo,Fib_0,Ligand,Receptor,HSPG2,FGFR1,1.6956737
22865,Adipo,Fib_SCARA5,Ligand,Receptor,LAMC1,ITGA9_ITGB1,1.6956664
22868,Fib_SCARA5,CCL18_Macrophages,Ligand,Receptor,VCAN,ITGB1,1.6956115
22869,vCM_3,vCM_4,Ligand,Receptor,LAMA4,ITGA9_ITGB1,1.6955998
22870,damaged_CM,Fib_SCARA5,Ligand,Receptor,COL4A1,ITGA11_ITGB1,1.6955954
22871,vSMCs_2,damaged_CM,Ligand,Receptor,ADAM9,ITGAV,1.6954845
22872,Myofib,Pericyte_1,Ligand,Receptor,TNC,EGFR,1.6954427
22873,vCM_3,prolif,Ligand,Receptor,VEGFB,NRP1,1.695442
22874,intermediate_CM,LYVE_FOLR_Macrophages,Ligand,Receptor,COL4A2,CD93,1.695442
22875,Endocardial_Endo,vCM_4,Ligand,Receptor,HSPG2,DAG1,1.695335
22876,perivascular_fibroblasts,CD4,Ligand,Receptor,COL4A2,CD44,1.6953288
22877,Adipo,vSMCs_2,Ligand,Receptor,FBN1,ITGB1,1.6953073
22880,vCM_4,Endocardial_Endo,Ligand,Receptor,ADAM9,ITGB1,1.6951116
22881,CCL18_Macrophages,intermediate_CM,Ligand,Receptor,RTN4,TNFRSF19,1.6950669
22884,Fib_SCARA5,LYVE_FOLR_Macrophages,Ligand,Receptor,VCAN,ITGB1,1.694883
22886,healthy_CM,Fib_3,Ligand,Receptor,LAMA4,CD44,1.6947832
22888,healthy_CM,prolif,Ligand,Receptor,ADAM10,NOTCH2,1.6943234
22889,Myofib,intermediate_CM,Ligand,Receptor,ADAM10,CADM1,1.6943145
22891,intermediate_CM,Venous_Endo,Ligand,Receptor,COL4A2,ITGA2_ITGB1,1.6943094
22894,Adipo,LYVE_PLTP_Macrophages,Ligand,Receptor,LAMC1,ITGA9_ITGB1,1.6941814
22897,Fib_SCARA5,Pericyte_2,Ligand,Receptor,COL8A1,ITGA1_ITGB1,1.6939716
22898,damaged_CM,intermediate_CM,Ligand,Receptor,THBS1,LRP5,1.6939547
